pos_rad,foreperiod,predictability,difficulty,GroupCount,nanmean_Subject_code,std_Subject_code,nanmean_trial_code,std_trial_code,nanmean_response,std_response,nanmean_reaction_time,std_reaction_time,nanmean_correct_response,std_correct_response,nanmean_stimulus,std_stimulus,nanmean_question,std_question,nanmean_confidence,std_confidence,nanmean_confidence_RT,std_confidence_RT,nanmean_Quad,std_Quad,nanmean_score,std_score,nanmean_RTCorrect,std_RTCorrect,nanmean_ConfCorrect,std_ConfCorrect,nanmean_TP,std_TP,nanmean_TN,std_TN,nanmean_FP,std_FP,nanmean_FN,std_FN,nanmean_RT_TP,std_RT_TP,nanmean_xpos,std_xpos,nanmean_ypos,std_ypos,nanmean_perfGrp,std_perfGrp
0.392699081698724,0.65,1,8,6,11,0,195.5,1.87082869338697,1.33333333333333,0.516397779494322,1.05541275433347,1.12804863075517,1,0,195.5,1.87082869338697,1,0,3.33333333333333,1.211060141639,0.518840828500212,0.343498997104877,1,0,0.666666666666667,0.516397779494322,0.523286531249937,0.128512411505086,4,0,0.666666666666667,0.516397779494322,0,0,0,0,0.333333333333333,0.516397779494322,0.523286531249937,0.128512411505086,0.923879532511287,1.21618838889762e-16,0.38268343236509,0,2,0
0.392699081698724,0.65,3,8,4,11,0,411,221.714531173158,1.25,0.5,0.529539245249907,0.322083086115656,1,0,219,2.3094010767585,1,0,3.75,0.5,0.489970869999979,0.206033318116765,1,0,0.75,0.5,0.368502609999875,0.0030796406877485,4,0,0.75,0.5,0,0,0,0,0.25,0.5,0.368502609999875,0.0030796406877485,0.923879532511287,0,0.38268343236509,0,2,0
0.392699081698724,1.4,1,8,6,11,0,579.5,1.87082869338697,1.16666666666667,0.408248290463863,0.949150270333272,0.642614894470568,1,0,195.5,1.87082869338697,1,0,3.66666666666667,0.816496580927726,0.362315647499789,0.199527292345871,1,0,0.833333333333333,0.408248290463863,0.97831611799993,0.71401157428883,3.6,0.894427190999916,0.833333333333333,0.408248290463863,0,0,0,0,0.166666666666667,0.408248290463863,0.97831611799993,0.71401157428883,0.923879532511287,1.21618838889762e-16,0.38268343236509,0,2,0
0.392699081698724,1.4,3,8,2,11,0,412,271.529003975634,1,0,0.770435891500028,0.287457163342211,1,0,220,0,1,0,4,0,0.336989091500186,0.237869149292942,1,0,1,0,0.770435891500028,0.287457163342211,4,0,1,0,0,0,0,0,0,0,0.770435891500028,0.287457163342211,0.923879532511287,0,0.38268343236509,0,2,0
0.785398163397448,0.65,1,4,12,11,0,6.5,3.60555127546399,1.08333333333333,0.288675134594813,0.76830144583342,0.266601465648419,1,0,6.5,3.60555127546399,1,0,4,0,0.294561518083356,0.185080605374701,1,0,0.916666666666667,0.288675134594813,0.728553515181912,0.23943542376235,4,0,0.916666666666667,0.288675134594813,0,0,0,0,0.0833333333333333,0.288675134594813,0.728553515181912,0.23943542376235,0.707106781186548,2.31918026057751e-16,0.707106781186548,1.15959013028875e-16,2,0
0.785398163397448,0.65,3,4,6,11,0,221,210.355888912101,1,0,0.698093537000318,0.364495214798626,1,0,29,3.57770876399966,1,0,4,0,0.518460666166561,0.673066222287983,1,0,1,0,0.698093537000318,0.364495214798626,4,0,1,0,0,0,0,0,0,0,0.698093537000318,0.364495214798626,0.707106781186548,0,0.707106781186547,0,2,0
0.785398163397448,1.4,1,4,12,11,0,390.5,3.60555127546399,1.08333333333333,0.288675134594813,1.10598973666678,0.525233414563661,1,0,6.5,3.60555127546399,1,0,3.75,0.866025403784439,0.524108496250089,0.427027317803428,1,0,0.916666666666667,0.288675134594813,1.01926393054555,0.451857422032923,4,0,0.916666666666667,0.288675134594813,0,0,0,0,0.0833333333333333,0.288675134594813,1.01926393054555,0.451857422032923,0.707106781186548,2.31918026057751e-16,0.707106781186548,1.15959013028875e-16,2,0
0.785398163397448,1.4,3,4,6,11,0,224,210.355888912101,1.16666666666667,0.408248290463863,0.745341906666605,0.354356883458112,1,0,32,3.57770876399966,1,0,4,0,0.462547651166839,0.414792799079304,1,0,0.833333333333333,0.408248290463863,0.611623887599853,0.151185933188774,4,0,0.833333333333333,0.408248290463863,0,0,0,0,0.166666666666667,0.408248290463863,0.611623887599853,0.151185933188774,0.707106781186548,0,0.707106781186547,0,2,0
1.17809724509617,0.65,1,8,6,11,0,201.5,1.87082869338697,1.5,0.547722557505166,1.14783432783353,0.771790261180009,1,0,201.5,1.87082869338697,2,0,3.66666666666667,0.816496580927726,0.359601409166695,0.245503457334861,1,0,0.5,0.547722557505166,0.509895585000322,0.0648787880731045,4,0,0.5,0.547722557505166,0,0,0,0,0.5,0.547722557505166,0.509895585000322,0.0648787880731045,0.38268343236509,0,0.923879532511287,1.21618838889762e-16,2,0
1.17809724509617,0.65,3,8,2,11,0,417,271.529003975634,1,0,0.579502768000566,0.155414299401036,1,0,225,0,2,0,4,0,0.344162719500218,0.227614613212084,1,0,1,0,0.579502768000566,0.155414299401036,4,0,1,0,0,0,0,0,0,0,0.579502768000566,0.155414299401036,0.38268343236509,0,0.923879532511287,0,2,0
1.17809724509617,1.4,1,8,6,11,0,585.5,1.87082869338697,1.5,0.547722557505166,0.941715989999845,0.430337431171379,1,0,201.5,1.87082869338697,2,0,3.66666666666667,0.816496580927726,0.414404315166697,0.38035670022406,1,0,0.5,0.547722557505166,0.872531769666618,0.264573904167072,4,0,0.5,0.547722557505166,0,0,0,0,0.5,0.547722557505166,0.872531769666618,0.264573904167072,0.38268343236509,0,0.923879532511287,1.21618838889762e-16,2,0
1.17809724509617,1.4,3,8,4,11,0,418,221.714531173158,2,0,1.03421735449996,0.817996815955465,1,0,226,2.3094010767585,2,0,4,0,0.170870688250204,0.00685255969663878,1,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,NaN,NaN,0.38268343236509,0,0.923879532511287,0,2,0
1.96349540849362,0.65,1,8,6,11,0,243.5,1.87082869338697,1.16666666666667,0.408248290463863,0.582275719166925,0.168895502321927,1,0,243.5,1.87082869338697,3,0,3.5,1.22474487139159,0.637152064499711,0.48183380190894,2,0,0.833333333333333,0.408248290463863,0.597472242200365,0.184187692418429,3.4,1.34164078649987,0.833333333333333,0.408248290463863,0,0,0,0,0.166666666666667,0.408248290463863,0.597472242200365,0.184187692418429,-0.38268343236509,6.08094194448812e-17,0.923879532511287,1.21618838889762e-16,2,0
1.96349540849362,0.65,3,8,4,11,0,459,221.714531173158,1.25,0.5,0.704182260750144,0.227962679414005,1,0,267,2.3094010767585,3,0,4,0,0.551779147250386,0.539903351583334,2,0,0.75,0.5,0.669579090666806,0.266019169477539,4,0,0.75,0.5,0,0,0,0,0.25,0.5,0.669579090666806,0.266019169477539,-0.38268343236509,0,0.923879532511287,0,2,0
1.96349540849362,1.4,1,8,6,11,0,627.5,1.87082869338697,1.33333333333333,0.516397779494322,1.23779913149967,1.08763354819913,1,0,243.5,1.87082869338697,3,0,3.33333333333333,1.03279555898864,0.802930664333113,0.94919610379392,2,0,0.666666666666667,0.516397779494322,0.878570356249782,0.215904476000314,3.5,1,0.666666666666667,0.516397779494322,0,0,0,0,0.333333333333333,0.516397779494322,0.878570356249782,0.215904476000314,-0.38268343236509,6.08094194448812e-17,0.923879532511287,1.21618838889762e-16,2,0
1.96349540849362,1.4,3,8,2,11,0,460,271.529003975634,1.5,0.707106781186548,2.05308717350044,1.95822390810067,1,0,268,0,3,0,3,1.4142135623731,1.66414288400051,2.07948477531531,2,0,0.5,0.707106781186548,0.668413769000836,0,4,0,0.5,0.707106781186548,0,0,0,0,0.5,0.707106781186548,0.668413769000836,0,-0.38268343236509,0,0.923879532511287,0,2,0
2.35619449019234,0.65,1,4,12,11,0,54.5,3.60555127546399,1.08333333333333,0.288675134594813,0.59072911608348,0.257907031816416,1,0,54.5,3.60555127546399,2,0,3.75,0.866025403784439,0.296291379749922,0.238502603537394,2,0,0.916666666666667,0.288675134594813,0.586159520363791,0.269985201186736,4,0,0.916666666666667,0.288675134594813,0,0,0,0,0.0833333333333333,0.288675134594813,0.586159520363791,0.269985201186736,-0.707106781186548,1.15959013028875e-16,0.707106781186548,2.31918026057751e-16,2,0
2.35619449019234,0.65,3,4,6,11,0,269,210.355888912101,1,0,0.897132964666753,0.703136500923851,1,0,77,3.57770876399966,2,0,4,0,0.468935364166327,0.280720415046825,2,0,1,0,0.897132964666753,0.703136500923851,4,0,1,0,0,0,0,0,0,0,0.897132964666753,0.703136500923851,-0.707106781186547,0,0.707106781186548,0,2,0
2.35619449019234,1.4,1,4,12,11,0,438.5,3.60555127546399,1,0,0.624530022000063,0.246781804339844,1,0,54.5,3.60555127546399,2,0,4,0,0.248802865416602,0.176303019626524,2,0,1,0,0.624530022000063,0.246781804339844,4,0,1,0,0,0,0,0,0,0,0.624530022000063,0.246781804339844,-0.707106781186548,1.15959013028875e-16,0.707106781186548,2.31918026057751e-16,2,0
2.35619449019234,1.4,3,4,6,11,0,272,210.355888912101,1,0,0.544330407833362,0.139991891498569,1,0,80,3.57770876399966,2,0,4,0,0.293040480499788,0.171154843005484,2,0,1,0,0.544330407833362,0.139991891498569,4,0,1,0,0,0,0,0,0,0,0.544330407833362,0.139991891498569,-0.707106781186547,0,0.707106781186548,0,2,0
2.74889357189107,0.65,1,8,6,11,0,249.5,1.87082869338697,1.16666666666667,0.408248290463863,0.592366826999978,0.158483461375828,1,0,249.5,1.87082869338697,4,0,4,0,0.35733022766658,0.297095809686528,2,0,0.833333333333333,0.408248290463863,0.54981729960009,0.133483303440641,4,0,0.833333333333333,0.408248290463863,0,0,0,0,0.166666666666667,0.408248290463863,0.54981729960009,0.133483303440641,-0.923879532511287,1.21618838889762e-16,0.38268343236509,0,2,0
2.74889357189107,0.65,3,8,2,11,0,465,271.529003975634,1.5,0.707106781186548,0.944983522500024,0.0479638314915825,1,0,273,0,4,0,4,0,0.173691661500015,0.00197083600019689,2,0,0.5,0.707106781186548,0.978899072999411,0,4,0,0.5,0.707106781186548,0,0,0,0,0.5,0.707106781186548,0.978899072999411,0,-0.923879532511287,0,0.38268343236509,0,2,0
2.74889357189107,1.4,1,8,6,11,0,633.5,1.87082869338697,1.33333333333333,0.516397779494322,0.84249999733341,0.154326925993552,1,0,249.5,1.87082869338697,4,0,3.66666666666667,0.816496580927726,0.416819534333285,0.238143698445083,2,0,0.666666666666667,0.516397779494322,0.774219957750006,0.142984592359592,4,0,0.666666666666667,0.516397779494322,0,0,0,0,0.333333333333333,0.516397779494322,0.774219957750006,0.142984592359592,-0.923879532511287,1.21618838889762e-16,0.38268343236509,0,2,0
2.74889357189107,1.4,3,8,4,11,0,466,221.714531173158,1,0,0.626477930750298,0.197862071787101,1,0,274,2.3094010767585,4,0,4,0,0.429350460999785,0.221711617086093,2,0,1,0,0.626477930750298,0.197862071787101,4,0,1,0,0,0,0,0,0,0,0.626477930750298,0.197862071787101,-0.923879532511287,0,0.38268343236509,0,2,0
3.53429173528852,0.65,1,8,6,11,0,291.5,1.87082869338697,1.16666666666667,0.408248290463863,0.728513596333338,0.223125841617075,1,0,291.5,1.87082869338697,5,0,3.66666666666667,0.816496580927726,0.413999821166726,0.589827763595008,3,0,0.833333333333333,0.408248290463863,0.693679906600028,0.230501696183317,3.6,0.894427190999916,0.833333333333333,0.408248290463863,0,0,0,0,0.166666666666667,0.408248290463863,0.693679906600028,0.230501696183317,-0.923879532511287,0,-0.38268343236509,0,2,0
3.53429173528852,0.65,3,8,4,11,0,507,221.714531173158,1.5,0.577350269189626,1.04075531575006,0.797039004365016,1,0,315,2.3094010767585,5,0,4,0,0.925223142749985,1.29038117627526,3,0,0.5,0.577350269189626,0.671677397500162,0.284517482865308,4,0,0.5,0.577350269189626,0,0,0,0,0.5,0.577350269189626,0.671677397500162,0.284517482865308,-0.923879532511287,0,-0.38268343236509,0,2,0
3.53429173528852,1.4,1,8,6,11,0,675.5,1.87082869338697,1.33333333333333,0.516397779494322,0.968924047000049,0.816808728575244,1,0,291.5,1.87082869338697,5,0,3.5,1.22474487139159,0.466356438166637,0.363433015016369,3,0,0.666666666666667,0.516397779494322,0.646305469500021,0.125475805411433,4,0,0.666666666666667,0.516397779494322,0,0,0,0,0.333333333333333,0.516397779494322,0.646305469500021,0.125475805411433,-0.923879532511287,0,-0.38268343236509,0,2,0
3.53429173528852,1.4,3,8,2,11,0,508,271.529003975634,1.5,0.707106781186548,2.96682673799978,0.257702740021672,1,0,316,0,5,0,4,0,1.10256697850036,1.07880192326794,3,0,0.5,0.707106781186548,2.7846033830001,0,4,0,0.5,0.707106781186548,0,0,0,0,0.5,0.707106781186548,2.7846033830001,0,-0.923879532511287,0,-0.38268343236509,0,2,0
3.92699081698724,0.65,1,4,12,11,0,102.5,3.60555127546399,1,0,0.826967842083415,0.492688277065765,1,0,102.5,3.60555127546399,3,0,4,0,0.238406345833369,0.1097418533508,3,0,1,0,0.826967842083415,0.492688277065765,4,0,1,0,0,0,0,0,0,0,0.826967842083415,0.492688277065765,-0.707106781186548,1.15959013028875e-16,-0.707106781186548,1.15959013028875e-16,2,0
3.92699081698724,0.65,3,4,6,11,0,317,210.355888912101,1,0,1.37026831449994,1.127124186078,1,0,125,3.57770876399966,3,0,4,0,0.266968428166668,0.19981344951097,3,0,1,0,1.37026831449994,1.127124186078,4,0,1,0,0,0,0,0,0,0,1.37026831449994,1.127124186078,-0.707106781186548,1.21618838889762e-16,-0.707106781186547,0,2,0
3.92699081698724,1.4,1,4,12,11,0,486.5,3.60555127546399,1,0,0.736560896666977,0.325122474365352,1,0,102.5,3.60555127546399,3,0,4,0,0.534732182333414,0.854217277368623,3,0,1,0,0.736560896666977,0.325122474365352,4,0,1,0,0,0,0,0,0,0,0.736560896666977,0.325122474365352,-0.707106781186548,1.15959013028875e-16,-0.707106781186548,1.15959013028875e-16,2,0
3.92699081698724,1.4,3,4,6,11,0,320,210.355888912101,1,0,0.7504910216666,0.522085397527375,1,0,128,3.57770876399966,3,0,4,0,0.450901394333338,0.344741982964229,3,0,1,0,0.7504910216666,0.522085397527375,4,0,1,0,0,0,0,0,0,0,0.7504910216666,0.522085397527375,-0.707106781186548,1.21618838889762e-16,-0.707106781186547,0,2,0
4.31968989868597,0.65,1,8,6,11,0,297.5,1.87082869338697,1.33333333333333,0.516397779494322,1.11353780600037,1.15763289976197,1,0,297.5,1.87082869338697,6,0,3.33333333333333,1.03279555898864,0.437512534666515,0.448635650082374,3,0,0.666666666666667,0.516397779494322,0.613092627250467,0.297940310185825,3.5,1,0.666666666666667,0.516397779494322,0,0,0,0,0.333333333333333,0.516397779494322,0.613092627250467,0.297940310185825,-0.38268343236509,0,-0.923879532511286,1.21618838889762e-16,2,0
4.31968989868597,0.65,3,8,2,11,0,513,271.529003975634,2,0,1.3598598330002,1.07216640565644,1,0,321,0,6,0,3.5,0.707106781186548,0.15412884899979,0.0255977194415347,3,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,NaN,NaN,-0.38268343236509,0,-0.923879532511287,0,2,0
4.31968989868597,1.4,1,8,6,11,0,681.5,1.87082869338697,1.6,0.547722557505166,1.29976905883344,1.33963004236704,1,0,297.5,1.87082869338697,6,0,3.66666666666667,0.516397779494322,0.755174778500077,0.870929313827197,3,0,0.333333333333333,0.516397779494322,0.726487897999959,0.0714750053945834,3.5,0.707106781186548,0.333333333333333,0.516397779494322,0,0,0,0,0.5,0.547722557505166,0.726487897999959,0.0714750053945834,-0.38268343236509,0,-0.923879532511286,1.21618838889762e-16,2,0
4.31968989868597,1.4,3,8,4,11,0,514,221.714531173158,2,0,0.882735959499882,0.288297977019921,1,0,322,2.3094010767585,6,0,3,0.816496580927726,0.853135557249516,1.11001677900826,3,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,NaN,NaN,-0.38268343236509,0,-0.923879532511287,0,2,0
5.10508806208341,0.65,1,8,6,11,0,339.5,1.87082869338697,1.83333333333333,0.408248290463863,0.974731975667055,0.78789561109721,1,0,339.5,1.87082869338697,7,0,3.5,1.22474487139159,0.159061008166721,0.0444785979670523,4,0,0.166666666666667,0.408248290463863,0.686209107001559,0,4,0,0.166666666666667,0.408248290463863,0,0,0,0,0.833333333333333,0.408248290463863,0.686209107001559,0,0.38268343236509,0,-0.923879532511287,0,2,0
5.10508806208341,0.65,3,8,4,11,0,555,221.714531173158,1.5,0.577350269189626,0.815821937500118,0.237034337788103,1,0,363,2.3094010767585,7,0,3.5,1,0.455097203500031,0.275925947818099,4,0,0.5,0.577350269189626,0.672610077500167,0.285462655528791,4,0,0.5,0.577350269189626,0,0,0,0,0.5,0.577350269189626,0.672610077500167,0.285462655528791,0.38268343236509,0,-0.923879532511287,0,2,0
5.10508806208341,1.4,1,8,6,11,0,723.5,1.87082869338697,2,0,0.831383781000227,0.305228113918707,1,0,339.5,1.87082869338697,7,0,2.83333333333333,1.16904519445001,0.420230168999827,0.340397184734721,4,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,NaN,NaN,0.38268343236509,0,-0.923879532511287,0,2,0
5.10508806208341,1.4,3,8,2,11,0,556,271.529003975634,1.5,0.707106781186548,0.954266275500231,0.372570695840153,1,0,364,0,7,0,4,0,0.178487060499947,0.0147009005946515,4,0,0.5,0.707106781186548,0.690819010000268,0,4,0,0.5,0.707106781186548,0,0,0,0,0.5,0.707106781186548,0.690819010000268,0,0.38268343236509,0,-0.923879532511287,0,2,0
5.49778714378214,0.65,1,4,12,11,0,150.5,3.60555127546399,1.08333333333333,0.288675134594813,0.73466147416688,0.529418551254541,1,0,150.5,3.60555127546399,4,0,4,0,0.303467511083492,0.191397640579298,4,0,0.916666666666667,0.288675134594813,0.745982684182019,0.553733294415075,4,0,0.916666666666667,0.288675134594813,0,0,0,0,0.0833333333333333,0.288675134594813,0.745982684182019,0.553733294415075,0.707106781186547,2.31918026057751e-16,-0.707106781186548,1.15959013028875e-16,2,0
5.49778714378214,0.65,3,4,6,11,0,365,210.355888912101,1,0,0.752999756333187,0.177133147493098,1,0,173,3.57770876399966,4,0,4,0,0.185598116666521,0.0063234126465135,4,0,1,0,0.752999756333187,0.177133147493098,4,0,1,0,0,0,0,0,0,0,0.752999756333187,0.177133147493098,0.707106781186547,0,-0.707106781186548,1.21618838889762e-16,2,0
5.49778714378214,1.4,1,4,12,11,0,534.5,3.60555127546399,1.16666666666667,0.389249472080762,0.616589619000024,0.138715399893294,1,0,150.5,3.60555127546399,4,0,3.75,0.866025403784439,0.695190998666665,0.939812948072611,4,0,0.833333333333333,0.389249472080761,0.599267444799989,0.146688098601932,4,0,0.833333333333333,0.389249472080761,0,0,0,0,0.166666666666667,0.389249472080761,0.599267444799989,0.146688098601932,0.707106781186547,2.31918026057751e-16,-0.707106781186548,1.15959013028875e-16,2,0
5.49778714378214,1.4,3,4,6,11,0,368,210.355888912101,1,0,0.929682173833423,0.522168697252415,1,0,176,3.57770876399966,4,0,4,0,0.554840646499656,0.484572578435588,4,0,1,0,0.929682173833423,0.522168697252415,4,0,1,0,0,0,0,0,0,0,0.929682173833423,0.522168697252415,0.707106781186547,0,-0.707106781186548,1.21618838889762e-16,2,0
5.89048622548086,0.65,1,8,6,11,0,345.5,1.87082869338697,1.66666666666667,0.516397779494322,1.18603957749967,0.505512146245626,1,0,345.5,1.87082869338697,8,0,3.5,1.22474487139159,0.301650451833135,0.212345023722181,4,0,0.333333333333333,0.516397779494322,1.13447704300006,0.48570253197614,4,0,0.333333333333333,0.516397779494322,0,0,0,0,0.666666666666667,0.516397779494322,1.13447704300006,0.48570253197614,0.923879532511286,1.21618838889762e-16,-0.38268343236509,6.08094194448812e-17,2,0
5.89048622548086,0.65,3,8,2,11,0,561,271.529003975634,1.5,0.707106781186548,0.895765596500041,0.165623636508697,1,0,369,0,8,0,4,0,0.167268737000086,0.00991040700826353,4,0,0.5,0.707106781186548,0.778651999999965,0,4,0,0.5,0.707106781186548,0,0,0,0,0.5,0.707106781186548,0.778651999999965,0,0.923879532511287,0,-0.38268343236509,0,2,0
5.89048622548086,1.4,1,8,6,11,0,729.5,1.87082869338697,1.5,0.547722557505166,1.4860305165001,1.18889330155628,1,0,345.5,1.87082869338697,8,0,3.5,1.22474487139159,0.330172968166835,0.367724749837618,4,0,0.5,0.547722557505166,2.06576926400006,1.56733685310238,3,1.73205080756888,0.5,0.547722557505166,0,0,0,0,0.5,0.547722557505166,2.06576926400006,1.56733685310238,0.923879532511286,1.21618838889762e-16,-0.38268343236509,6.08094194448812e-17,2,0
5.89048622548086,1.4,3,8,4,11,0,562,221.714531173158,1.25,0.5,1.15720060525024,0.627387590939082,1,0,370,2.3094010767585,8,0,3.5,0.577350269189626,0.617093058499734,0.704292419671318,4,0,0.75,0.5,1.20791760033361,0.758280622431299,3.66666666666667,0.577350269189626,0.75,0.5,0,0,0,0,0.25,0.5,1.20791760033361,0.758280622431299,0.923879532511287,0,-0.38268343236509,0,2,0
